Part Name,Material Name
"Link_Arm_Assy_2,_Rear_LH__A2990800062_(4MFC9X-Com_00030078)",MS04
"Link_Arm_Assy_3,_Rear_LH__A2990800066_(4MFC9X-Com_00037473)",MS04
"Link_Arm_Assy_4,_Rear_LH__A2990800067_(4MFC9X-Com_00037477)",MS04
"Control_Arm_Assy,_Rear_Lower_LH__A2990800021_(4MFC9X-Com_00011895)",MS04
"Knuckle_Assy,_Rear_LH__A2990800040_(4MFC9X-Com_00011900)",S2
"Bump_Stop,_Strut_Rear_LH__A2990800056_(4MFC9X-Com_00011932)",S5
"Coil_Spring,_Strut_Rear_LH__A2990800059_(4MFC9X-Com_00011933)",MS04
"Dust_Cover,_Strut_Rear_LH__A2990800055_(4MFC9X-Com_00011934)",MS04
"Bracket,_Strut_Mounting_Rear_LH__A2990800052_(4MFC9X-Com_00011936)",S2
"Spring_Pad,_Strut_Coil_Spring_Rear_LH__A2990800053_(4MFC9X-Com_00011937)",MS04
"Spring_Pad_2,_Strut_Coil_Spring_Rear_LH__A2990800054_(4MFC9X-Com_00059004)",MS04
"Strut,_Rear_LH__A2990800058_(4MFC9X-Com_00011938)",MS04
"Bellow,_Rear_Suspension_Strut_LH__A2990800057_(4MFC9X-Com_00060806)",MS04
"Cover,_Control_Arm_Rear_Lower_RH__A2990800006_(4MFC9X-Com_00011892)",MS04
"Control_Arm_Assy,_Rear_Lower_RH__A2990800022_(4MFC9X-Com_00011896)",MS04
"Strut_Assy,_Rear_RH__A2990800039_(4MFC9X-Com_00011941)",MS04
"Link_Arm_Assy,_Rear_RH__A2990800061_(4MFC9X-Com_00011958)",MS04
"Link_Arm_Assy_2,_Rear_RH__A2990800063_(4MFC9X-Com_00030091)",MS04
"Link_Arm_Assy_3,_Rear_RH__A2990800064_(4MFC9X-Com_00037499)",MS04
"Link_Arm_Assy_4,_Rear_RH__A2990800065_(4MFC9X-Com_00037504)",MS04
"Sway_Bar,_Front__A2990800035_(4MFC9X-Com_00030102)",MS04
"Clamp,_Sway_Bar_Front__A2990800036_(4MFC9X-Com_00011961)",S2
"Clamp,_Sway_Bar_Front_1__A2990800036_(4MFC9X-Com_00011961)",S2
"Link,_Sway_Bar_Front_LH__A2990800025_(4MFC9X-Com_00011963)",S2
"Link,_Sway_Bar_Front_RH__A2990800026_(4MFC9X-Com_00011964)",S2
"Sway_Bar,_Rear__A2990800037_(4MFC9X-Com_00011967)",MS04
"Link,_Sway_Bar_Rear_LH__A2990800008_(4MFC9X-Com_00011970)",S2
"Link,_Sway_Bar_Rear_RH__A2990800009_(4MFC9X-Com_00011971)",S2
"Clamp,_Sway_Bar_Rear_LH__A2990800031_(4MFC9X-Com_00198986)",S2
"Clamp,_Sway_Bar_Rear_RH__A2990800032_(4MFC9X-Com_00198987)",S2
"Wheel,_Steering__A2990900045_(4MFC9X-Com_00012001)",S5
"Spring,_Steering_Wheel__A2990900035_(4MFC9X-Com_00012006)",S2
"Spring,_Steering_Wheel_1__A2990900035_(4MFC9X-Com_00012006)",S2
"Bezel,_Steering_Wheel__A2990900037_(4MFC9X-Com_00012019)",S2
"Bezel_2,_Steering_Wheel__A2990900038_(4MFC9X-Com_00042139)",S2
"Bezel_3,_Steering_Wheel__A2990900039_(4MFC9X-Com_00045727)",S2
"Trim,_Steering_Wheel__A2990900036_(4MFC9X-Com_00012023)",S5
"Trim_2,_Steering_Wheel__A2990900040_(4MFC9X-Com_00037529)",S5
"Trim_3,_Steering_Wheel__A2990900041_(4MFC9X-Com_00048216)",S5
"Harness,_Steering_Wheel__A2991200146_(4MFC9X-Com_00059234)",MS04
"Module,_Steering_Wheel__A2991200174_(4MFC9X-Com_00083573)",MS04
"Switch,_Multifunction__A2991200147_(4MFC9X-Com_00100798)",MS04
"Sleeve,_Horn_Contactor__A2990900042_(4MFC9X-Com_00171018)",S3
"Sleeve,_Horn_Contactor_1__A2990900042_(4MFC9X-Com_00171018)",S3
"Cover,_Steering_Column_Upper__A2990900048_(4MFC9X-Com_00012035)",MS04
"Cover,_Steering_Column_Lower__A2990900053_(4MFC9X-Com_00012036)",MS04
"Cover_2,_Steering_Column_Lower__A2990900058_(4MFC9X-Com_00040432)",MS04
"Harness,_Steering_Column__A2991200300_(4MFC9X-Com_00012042)",MS04
"Intermediate_Shaft,_Steering_Column__A2990900056_(4MFC9X-Com_00012045)",S2
"End_Cap,_Steering_Shaft__A2990900055_(4MFC9X-Com_00012051)",MS04
Steering_Shaft_Assy__A2990900076_(4MFC9X-Com_00012057),S2
Sealed_Ball_Bearing__S0E0510000611A_(4MFC9X-Com_00218285),S2
Steering_Shaft_Assy_2__A2990900075_(4MFC9X-Com_00140119),S2
"Motor_Assy,_Steering_Column_Tilt_Adjustment__A2991200287_(4MFC9X-Com_00012059)",S2
"Bracket,_Steering_Column__A2990900061_(4MFC9X-Com_00012061)",S2
"Bracket_2,_Steering_Column__A2990900062_(4MFC9X-Com_00035344)",S2
"Bracket_3,_Steering_Column__A2990900063_(4MFC9X-Com_00040233)",S2
"Guide,_Steering_Column__A2990900066_(4MFC9X-Com_00012068)",S2
"Guide_2,_Steering_Column__A2990900067_(4MFC9X-Com_00111201)",MS04
"Guide_2,_Steering_Column_1__A2990900067_(4MFC9X-Com_00111201)",MS04
"Housing,_Steering_Column__A2990900071_(4MFC9X-Com_00012069)",S2
"Housing_2,_Steering_Column__A2990900073_(4MFC9X-Com_00140118)",MS04
"Bracket,_Steering_Column_Harness__A2991200279_(4MFC9X-Com_00054672)",S2
"Bracket,_Steering_Column_Tilt_Adjustment_Motor__A2991200275_(4MFC9X-Com_00089913)",S2
"Bracket_2,_Steering_Column_Tilt_Adjustment_Motor__A2991200277_(4MFC9X-Com_00145191)",S2
"Adjuster,_Steering_Column_Sliding__A2990900064_(4MFC9X-Com_00145066)",MS04
"Adjuster,_Steering_Column_Sliding_1__A2990900064_(4MFC9X-Com_00145066)",MS04
"Stopper,_Steering_Column_Tilt__A2990900065_(4MFC9X-Com_00167478)",MS04
Clock_Spring__A2990900057_(4MFC9X-Com_00012062),MS04
"NVH_Foam,_Steering_Column__A2990900059_(4MFC9X-Com_00012079)",MS04
"Control_Module,_Combination_Switch__A2990900060_(4MFC9X-Com_00012080)",MS04
"Holder_2,_Steering_Column_Cover__A2990900049_(4MFC9X-Com_00311034)",MS04
"Holder_3,_Steering_Column_Cover__A2990900050_(4MFC9X-Com_00311035)",MS04
"Holder_4,_Steering_Column_Cover__A2990900051_(4MFC9X-Com_00311036)",MS04
"Holder,_Steering_Column_Cover__A2990900052_(4MFC9X-Com_00311033)",MS04
"Camera,_Driver_Monitoring__A2991200175_(4MFC9X-Com_00086704)",MS04
"Bellow,_Front_Rack_&_Pinion_Tie_Rod_End_Inner_LH__A2990900010_(4MFC9X-Com_00101443)",MS04
"Bellow,_Front_Rack_&_Pinion_Tie_Rod_End_Inner_RH__A2990900009_(4MFC9X-Com_00101444)",MS04
"Cap,_Front_Rack_&_Pinion_Dust_Cover__A2990900014_(4MFC9X-Com_00101445)",MS04
"Dust_Cover,_Front_Pinion_Shaft__A2990900031_(4MFC9X-Com_00101446)",MS04
"Tie_Rod,_Front_Rack_&_Pinion_Inner_LH__A2990900013_(4MFC9X-Com_00101447)",MS04
"Tie_Rod,_Front_Rack_&_Pinion_Inner_RH__A2990900012_(4MFC9X-Com_00101449)",MS04
"Pinion_Shaft,_Front_Rack_&_Pinion_With_Sensor__A2990900029_(4MFC9X-Com_00101451)",S2
Deep_Groove_Ball_Bearing_Cage_01__S0E0210000084A_(4MFC9X-Com_00097470),S2
"Tie_Rod,_Front_Rack_&_Pinion_Outer_LH__A2990900004_(4MFC9X-Com_00101454)",S2
"Tie_Rod,_Front_Rack_&_Pinion_Outer_RH__A2990900005_(4MFC9X-Com_00101455)",S2
"Pinion_Shaft,_Front__A2990900092_(4MFC9X-Com_00101458)",S2
Sealed_Ball_Bearing__S0E0510000251M_(4MFC9X-Com_00218289),S22
"Seal,_Front_Pinion_Shaft__A2990900025_(4MFC9X-Com_00101481)",MS04
"Harness,_Front_Steering_Angle_Sensor__A2991200089_(4MFC9X-Com_00101482)",MS04
"Bush,_Front_Rack__A2990900015_(4MFC9X-Com_00101488)",MS04
"Bush_2,_Front_Rack__A2990900016_(4MFC9X-Com_00110990)",S3
"Housing,_Front_Rack__A2990900034_(4MFC9X-Com_00101495)",S2
"Rack_Shaft,_Front_Rack__A2990900030_(4MFC9X-Com_00101498)",S2
"Spring,_Front_Rack_Guide__A2990900018_(4MFC9X-Com_00101512)",S2
"Spring_2,_Front_Rack_Guide__A2990900023_(4MFC9X-Com_00111206)",S2
"Piston,_Front_Rack_&_Pinion__A2990900032_(4MFC9X-Com_00101515)",MS04
"Piston_2,_Front_Rack_&_Pinion__A2990900033_(4MFC9X-Com_00111207)",MS04
"Plug,_Front_Rack__A2990900008_(4MFC9X-Com_00101516)",MS04
"Plug,_Front_Rack_1__A2990900008_(4MFC9X-Com_00101516)",MS04
"Cap,_Front_Rack__A2990900028_(4MFC9X-Com_00101521)",MS04
"Breather,_Front_Rack__A2990900027_(4MFC9X-Com_00101531)",MS04
"Adjuster,_Front_Rack__A2990900017_(4MFC9X-Com_00101504)",S2
"Adjuster_2,_Front_Rack__A2990900024_(4MFC9X-Com_00110988)",S2
"Adjuster_3,_Front_Rack__A2990900026_(4MFC9X-Com_00258243)",S2
"Motor_Assy,_EPAS_Front__A2991200064_(4MFC9X-Com_00012121)",S2
"Motor,_Telescopic_Adjustment__A2991200286_(4MFC9X-Com_00012156)",S2
"Worm_Gear,_EPAS__A2990900085_(4MFC9X-Com_00066606)",S2
Sealed_Ball_Bearing__S0E0510000612A_(4MFC9X-Com_00218287),S2
"Housing,_EPAS_Motor_Worm_Gear__A2990900086_(4MFC9X-Com_00066610)",S2
"Bracket,_Telescopic_Adjustment_Motor__A2991200289_(4MFC9X-Com_00091441)",S2
"Adjuster,_EPAS_Motor_Worm_Gear__A2990900082_(4MFC9X-Com_00186570)",S2
"Adjuster_2,_EPAS_Motor_Worm_Gear__A2990900084_(4MFC9X-Com_00282728)",S2
"Guide,_EPAS_Motor_Worm_Gear_Bearing__A2990900081_(4MFC9X-Com_00201517)",MS04
"End_Cap,_EPAS_Motor_Worm_Gear__A2990900044_(4MFC9X-Com_00203239)",MS04
"Seal,_EPAS_Motor_Worm_Gear_Adjuster__A2990900078_(4MFC9X-Com_00282729)",MS04
"Cap,_EPAS_Motor_Worm_Gear_Tensioner_Spring__A2990900079_(4MFC9X-Com_00282730)",MS04
"Spring,_EPAS_Motor_Worm_Gear_Tensioner__A2990900093_(4MFC9X-Com_00201516)",S2
"Cover,_Front_Axle_Half_Shaft_Protection__A2991000011_(4MFC9X-Com_00046204)",S2
"Half_Shaft_Assy,_Front_RH__A2991000003_(4MFC9X-Com_00012163)",MS04
"Half_Shaft_Assy,_Front_LH__A2991000005_(4MFC9X-Com_00012185)",MS04
"Shim,_Half_Shaft_Front_LH__A2991000006_(4MFC9X-Com_00176627)",MS04
"Shim,_Half_Shaft_Front_RH__A2991000004_(4MFC9X-Com_00176628)",MS04
"Cover,_Rear_Axle_Half_Shaft_Protection__A2991000010_(4MFC9X-Com_00140515)",S2
"Cover_2,_Rear_Axle_Half_Shaft_Protection__A2991000014_(4MFC9X-Com_00146589)",S2
"Half_Shaft_Assy,_Rear_RH__A2991000012_(4MFC9X-Com_00012209)",MS04
"Half_Shaft_Assy,_Rear_LH__A2991000008_(4MFC9X-Com_00012230)",MS04
"Shim,_Half_Shaft_Rear_RH__A2991000013_(4MFC9X-Com_00176716)",MS04
"Shim,_Half_Shaft_Rear_LH__A2991000009_(4MFC9X-Com_00176717)",MS04
"Harness,_Main_Body__A2991200014_(4MFC9X-Com_00012424)",MS04
"Harness,_Front_Bay__A2991200044_(4MFC9X-Com_00012427)",MS04
"Cable,_12V_Battery_Negative__A2991200035_(4MFC9X-Com_00012489)",MS04
"Battery,_12V_Front_Bay__A2991200003_(4MFC9X-Com_00012636)",MS04
"Bracket,_12V_Battery__A2991200015_(4MFC9X-Com_00013238)",MS04
"Cover,_Cable_Interconnector__A2991200605_(4MFC9X-Com_00234079)",MS04
"Bracket,_Cable_Interconnector__A2991200607_(4MFC9X-Com_00234080)",MS04
"Module,_Amplifier__A2991200018_(4MFC9X-Com_00012739)",S2
"Module,_Passive_Entry_Passive_Start__A2991200682_(4MFC9X-Com_00012995)",MS04
"Bracket,_Passive_Entry_Passive_Start_Module__A2991200693_(4MFC9X-Com_00012997)",MS04
"Module_2,_Passive_Entry_Passive_Start__A2991200709_(4MFC9X-Com_00044566)",MS04
"Module,_Centralized_Control__A2991200148_(4MFC9X-Com_00282057)",S2
"Bracket,_Centralized_Control_Module__A2991200149_(4MFC9X-Com_00282058)",MS04
"Bracket_2,_Centralized_Control_Module__A2991200150_(4MFC9X-Com_00282059)",MS04
"Module,_Zonal_Controller__A2991200437_(4MFC9X-Com_00278718)",MS04
"Module_2,_Zonal_Controller__A2991200448_(4MFC9X-Com_00278728)",MS04
"Module_3,_Zonal_Controller__A2991200457_(4MFC9X-Com_00278738)",MS04
"Bracket,_Zonal_Controller_Module__A2991200543_(4MFC9X-Com_00278726)",MS04
"Bracket,_Zonal_Controller_Module_2__A2991200547_(4MFC9X-Com_00278736)",MS04
"Bracket,_Main_Body_Harness__A2991200058_(4MFC9X-Com_00013210)",MS04
"Bracket_2,_Main_Body_Harness__A2991200078_(4MFC9X-Com_00031635)",MS04
"Headlamp_Assy,_LH__A2991300003_(4MFC9X-Com_00013248)",MS04
"Bracket,_Headlamp_LH__A2991300012_(4MFC9X-Com_00013328)",S5
"Bracket_2,_Headlamp_LH__A2991300013_(4MFC9X-Com_00031644)",S5
"Headlamp_Assy,_RH__A2991300004_(4MFC9X-Com_00013335)",MS04
"Bracket,_Headlamp_RH__A2991300010_(4MFC9X-Com_00013336)",S5
"Bracket_2,_Headlamp_RH__A2991300011_(4MFC9X-Com_00031650)",S5
"Fog_Lamp_Assy,_Rear_LH__A2991300019_(4MFC9X-Com_00013366)",S31
"Tail_Lamp_Assy,_LH__A2991300007_(4MFC9X-Com_00013413)",MS04
"Tail_Lamp_Assy,_RH__A2991300006_(4MFC9X-Com_00013430)",MS04
"Tail_Lamp_Assy,_Liftgate_LH__A2991300026_(4MFC9X-Com_00013434)",MS04
"Tail_Lamp_Assy,_Liftgate_RH__A2991300025_(4MFC9X-Com_00013456)",MS04
"Access_Cover,_Tail_Lamp_LH__A2991300009_(4MFC9X-Com_00043460)",MS04
"Access_Cover,_Tail_Lamp_RH__A2991300008_(4MFC9X-Com_00043461)",MS04
"Access_Cover,_Liftgate_Tail_Lamp_LH__A2991300020_(4MFC9X-Com_00063842)",MS04
"Access_Cover,_Liftgate_Tail_Lamp_RH__A2991300021_(4MFC9X-Com_00063843)",MS04
CHMSL_Assy__A2991300040_(4MFC9X-Com_00013484),MS04
"Jumper_Harness,_CHMSL__A2991200456_(4MFC9X-Com_00039360)",MS04
"Lamp_Assy,_License_Plate_Rear__A2991300024_(4MFC9X-Com_00013491)",MS04
"Lamp_Assy,_License_Plate_Rear_1__A2991300024_(4MFC9X-Com_00013491)",MS04
"Cap,_Coolant_Reservoir__A2991600047_(4MFC9X-Com_00013664)",MS04
"Reservoir,_Coolant__A2991600049_(4MFC9X-Com_00013668)",S3
"Retainer,_Coolant_Reservoir_Cap__A2991600048_(4MFC9X-Com_00153509)",MS04
"Isolator,_Coolant_Reservoir__A2991600034_(4MFC9X-Com_00027202)",MS04
"Isolator,_Coolant_Reservoir_1__A2991600034_(4MFC9X-Com_00027202)",MS04
"Actuator,_Grille_Shutter__A2991200059_(4MFC9X-Com_00013673)",MS04
"Cover,_Grille_Shutter__A2991600028_(4MFC9X-Com_00013674)",MS04
"Connector,_Grille_Shutter_Flap__A2991600019_(4MFC9X-Com_00013680)",MS04
"Connector,_Grille_Shutter_Flap_1__A2991600019_(4MFC9X-Com_00013680)",MS04
"Flap,_Grille_Shutter_LH__A2991600016_(4MFC9X-Com_00013684)",MS04
"Flap,_Grille_Shutter_LH_1__A2991600016_(4MFC9X-Com_00013684)",MS04
"Flap_2,_Grille_Shutter_LH__A2991600017_(4MFC9X-Com_00044255)",MS04
"Flap,_Grille_Shutter_RH__A2991600018_(4MFC9X-Com_00013685)",MS04
"Flap,_Grille_Shutter_RH_1__A2991600018_(4MFC9X-Com_00013685)",MS04
"Flap_2,_Grille_Shutter_RH__A2991600020_(4MFC9X-Com_00044256)",MS04
"Harness,_Active_Grille_Shutter__A2991200060_(4MFC9X-Com_00012441)",MS04
"Lock,_Grille_Shutter_Flap_LH__A2991600013_(4MFC9X-Com_00115489)",MS04
"Lock,_Grille_Shutter_Flap_RH__A2991600014_(4MFC9X-Com_00115490)",MS04
"Retainer,_Grille_Shutter_Actuator__A2991600015_(4MFC9X-Com_00169610)",MS04
"Sensor,_Ambient_Air_Temperature__A2991200214_(4MFC9X-Com_00154144)",MS04
"Core,_Radiator__A2991600025_(4MFC9X-Com_00013702)",S2
"Frame,_Radiator_Mounting_Upper__A2991600006_(4MFC9X-Com_00013707)",MS04
"Fan,_Radiator__A2991600027_(4MFC9X-Com_00013709)",MS04
"Motor_Assy,_Radiator_Fan__A2991200115_(4MFC9X-Com_00013711)",S2
"Shroud,_Radiator_Fan__A2991600026_(4MFC9X-Com_00013715)",MS04
"Bracket,_Radiator_Mounting_Frame_Upper__A2991600011_(4MFC9X-Com_00046069)",MS04
"Bracket_2,_Radiator_Mounting_Frame_Upper__A2991600012_(4MFC9X-Com_00053931)",MS04
"Isolator,_Radiator__A2991600007_(4MFC9X-Com_00013723)",MS04
"Isolator,_Radiator_1__A2991600007_(4MFC9X-Com_00013723)",MS04
"Isolator_2,_Radiator__A2991600008_(4MFC9X-Com_00030214)",MS04
"Isolator_2,_Radiator_1__A2991600008_(4MFC9X-Com_00030214)",MS04
"Sensor,_Temperature__A2991200307_(4MFC9X-Com_00013742)",MS04
"Sensor_2,_Temperature__A2991200309_(4MFC9X-Com_00031690)",MS04
"Gasket,_FDCV__A2991600037_(4MFC9X-Com_00013744)",MS04
"Manifold,_Coolant_Channel__A2991600035_(4MFC9X-Com_00013746)",S3
"Pump,_Coolant__A2991600023_(4MFC9X-Com_00013747)",MS04
"Pump_2,_Coolant__A2991600024_(4MFC9X-Com_00030216)",MS04
FDCV__A2991600036_(4MFC9X-Com_00013761),MS04
Heat_Exchanger__A2991600031_(4MFC9X-Com_00013770),S2
"Gasket,_Heat_Exchanger__A2991600032_(4MFC9X-Com_00103271)",MS04
"Gasket,_Heat_Exchanger_1__A2991600032_(4MFC9X-Com_00103271)",MS04
"Hose_Assy,_Radiator_Outlet__A2991600041_(4MFC9X-Com_00013803)",MS04
Hose_Bundle_Assy__A2991600045_(4MFC9X-Com_00013822),MS04
Hose_Bundle_Assy_2__A2991600050_(4MFC9X-Com_00031720),MS04
Hose_Bundle_Assy_3__A2991600052_(4MFC9X-Com_00031722),MS04
"Bracket,_Coolant_Hose__A2991600058_(4MFC9X-Com_00013828)",MS04
"Bracket_2,_Coolant_Hose__A2991600061_(4MFC9X-Com_00048328)",MS04
"Bracket_3,_Coolant_Hose__A2991600062_(4MFC9X-Com_00048330)",MS04
"Bracket_4,_Coolant_Hose__A2991600063_(4MFC9X-Com_00048332)",MS04
"Hose_Assy,_Coolant_Pump_To_HV_Battery__A2991600040_(4MFC9X-Com_00039386)",MS04
"Gasket,_Coolant_Line__A2991600043_(4MFC9X-Com_00046077)",MS04
"Gasket_2,_Coolant_Line__A2991600044_(4MFC9X-Com_00048759)",MS04
"Hose_Assy,_FDCV_To_Radiator__A2991600039_(4MFC9X-Com_00070657)",MS04
"Hose_Assy,_Rear_E-Drive_To_FDCV__A2991600046_(4MFC9X-Com_00167757)",MS04
"Hose_Assy_2,_Rear_E-Drive_To_FDCV__A2991600055_(4MFC9X-Com_00179913)",MS04
"Hose_Assy,_HV_Battery_To_FDCV__A2991600042_(4MFC9X-Com_00082683)",MS04
"Isolator,_Coolant_Hose__A2991600056_(4MFC9X-Com_00082687)",MS04
"Isolator,_Coolant_Hose_1__A2991600056_(4MFC9X-Com_00082687)",MS04
"Hose_Assy,_OBCM_To_Rear_Inverter__A2991600053_(4MFC9X-Com_00086772)",MS04
"Hose_Assy,_Coolant_Pump_2_To_DC-DC_Convertor_With_Junction_Box__A2991600051_(4MFC9X-Com_00282438)",MS04
"Hose_Assy,_DC-DC_Convertor_With_Junction_Box_To_OBCM__A2991600054_(4MFC9X-Com_00282439)",MS04
"Hose_Assy,_Front_Inverter_Inlet__A2991600057_(4MFC9X-Com_00282724)",MS04
"Hose_Assy_2,_Coolant_Pump_2_To_DC-DC_Convertor_With_Junction_Box__A2991600059_(4MFC9X-Com_00282440)",MS04
"Hose_Assy,_Front_E-Drive_And_Rear_E-Drive_To_FDCV__A2991600060_(4MFC9X-Com_00282877)",MS04
"Sub_Frame,_Front__A2991800007_(4MFC9X-Com_00013956)",MS04
"Harness,_Front_Sub_Frame__A2991200039_(4MFC9X-Com_00013972)",MS04
"Sub_Frame,_Rear__A2991800003_(4MFC9X-Com_00013974)",MS04
"Harness,_Rear_Sub_Frame__A2991200012_(4MFC9X-Com_00104225)",MS04
"Bracket,_Rear_Sub_Frame_Front_LH__A2991800005_(4MFC9X-Com_00047248)",MS04
"Bracket,_Rear_Sub_Frame_Front_RH__A2991800006_(4MFC9X-Com_00047249)",MS04
"Bracket,_Rear_Sub_Frame_Harness__A2991200030_(4MFC9X-Com_00146881)",MS04
"Bracket_2,_Rear_Sub_Frame_Harness__A2991200031_(4MFC9X-Com_00146910)",MS04
"Bracket_3,_Rear_Sub_Frame_Harness__A2991200033_(4MFC9X-Com_00166131)",MS04
"Bracket_4,_Rear_Sub_Frame_Harness__A2991200065_(4MFC9X-Com_00166132)",MS04
"Bracket_5,_Rear_Sub_Frame_Harness__A2991200067_(4MFC9X-Com_00174567)",MS04
"Bracket_6,_Rear_Sub_Frame_Harness__A2991200100_(4MFC9X-Com_00204809)",MS04
Compressor_Assy__A2991900019_(4MFC9X-Com_00014052),S2
"Bracket,_AC_Compressor_Mounting__A2991900018_(4MFC9X-Com_00014053)",S2
Receiver_Dryer_Bottle__A2991900138_(4MFC9X-Com_00014058),S2
"Bracket,_Dryer_Mounting__A2991900117_(4MFC9X-Com_00014059)",MS04
"Cable,_Compressor_Ground__A2991200011_(4MFC9X-Com_00014075)",MS04
"Bracket,_Drain_Tube__A2991900134_(4MFC9X-Com_00043409)",S3
"Sensor,_Air_Intake_Front_Compartment_Air_Quality__A2991200006_(4MFC9X-Com_00138914)",MS04
"Isolator,_Dryer_Bottle_Mounting__A2991900119_(4MFC9X-Com_00156396)",MS04
"Isolator,_Dryer_Bottle_Mounting_1__A2991900119_(4MFC9X-Com_00156396)",MS04
"DCV,_AC_Gas__A2991900137_(4MFC9X-Com_00129740)",S2
"Duct,_Air_Intake_Front_Compartment__A2991900012_(4MFC9X-Com_00014088)",MS04
"Duct_2,_Air_Intake_Front_Compartment__A2991900139_(4MFC9X-Com_00031781)",MS04
"Trim,_HVAC_Air_Intake_Duct_Water_Drain__A2991900140_(4MFC9X-Com_00282565)",MS04
"Core,_Condenser__A2991900069_(4MFC9X-Com_00028166)",MS04
"Harness,_HVAC_Unit__A2991200282_(4MFC9X-Com_00061094)",MS04
"Filter,_Blower_Air_Intake__A2991900085_(4MFC9X-Com_00014085)",S2
"Motor_Assy,_Blower__A2991200225_(4MFC9X-Com_00067355)",MS04
"Cover,_Blower_Motor__A2991900130_(4MFC9X-Com_00014090)",MS04
"Cover_2,_Blower_Motor__A2991900128_(4MFC9X-Com_00034082)",MS04
"Housing,_Blower__A2991900096_(4MFC9X-Com_00014094)",MS04
"Housing_2,_Blower__A2991900120_(4MFC9X-Com_00052162)",MS04
"Housing_3,_Blower__A2991900121_(4MFC9X-Com_00062575)",MS04
"Housing_4,_Blower__A2991900122_(4MFC9X-Com_00062576)",MS04
"Harness,_Blower_Motor__A2991200283_(4MFC9X-Com_00014097)",MS04
"Sensor,_Blower_Temperature__A2991200232_(4MFC9X-Com_00014099)",MS04
"NVH_Foam,_Blower__A2991900067_(4MFC9X-Com_00088328)",MS04
"NVH_Foam_2,_Blower__A2991900089_(4MFC9X-Com_00104904)",MS04
"NVH_Foam_3,_Blower__A2991900090_(4MFC9X-Com_00152890)",MS04
"NVH_Foam_3,_Blower_1__A2991900090_(4MFC9X-Com_00152890)",MS04
"NVH_Foam_4,_Blower__A2991900092_(4MFC9X-Com_00171934)",MS04
"NVH_Foam_5,_Blower__A2991900116_(4MFC9X-Com_00171935)",MS04
"Cover,_Blower_Temperature_Sensor__A2991900103_(4MFC9X-Com_00147765)",MS04
"Access_Cover,_Blower_Unit_Filter__A2991900066_(4MFC9X-Com_00081312)",MS04
"Bracket,_Blower_Unit__A2991900023_(4MFC9X-Com_00088329)",S2
"Cover,_HVAC_Housing__A2991900047_(4MFC9X-Com_00014086)",MS04
"Cover_2,_HVAC_Housing__A2991900065_(4MFC9X-Com_00079576)",MS04
Evaporator_Assy__A2991900039_(4MFC9X-Com_00014100),S2
"Flap,_Flow_Direction_Control__A2991900048_(4MFC9X-Com_00014112)",MS04
"Flap_2,_Flow_Direction_Control__A2991900049_(4MFC9X-Com_00031832)",MS04
"Flap_3,_Flow_Direction_Control__A2991900050_(4MFC9X-Com_00031833)",MS04
"Flap_4,_Flow_Direction_Control__A2991900051_(4MFC9X-Com_00139449)",MS04
"Flap_5,_Flow_Direction_Control__A2991900052_(4MFC9X-Com_00031837)",MS04
"Flap_6,_Flow_Direction_Control__A2991900053_(4MFC9X-Com_00031838)",MS04
"Flap_7,_Flow_Direction_Control__A2991900054_(4MFC9X-Com_00031840)",MS04
"Flap_8,_Flow_Direction_Control__A2991900055_(4MFC9X-Com_00031842)",MS04
"Flap_9,_Flow_Direction_Control__A2991900057_(4MFC9X-Com_00031843)",MS04
"Flap_10,_Flow_Direction_Control__A2991900058_(4MFC9X-Com_00031844)",MS04
"Flap_11,_Flow_Direction_Control__A2991900099_(4MFC9X-Com_00031846)",MS04
"Flap_12,_Flow_Direction_Control__A2991900100_(4MFC9X-Com_00031847)",MS04
"Flap_13,_Flow_Direction_Control__A2991900101_(4MFC9X-Com_00044613)",MS04
"Cam,_Flow_Direction_Control__A2991900025_(4MFC9X-Com_00014113)",S3
"Cam_2,_Flow_Direction_Control__A2991900026_(4MFC9X-Com_00031814)",S3
"Cam_3,_Flow_Direction_Control__A2991900027_(4MFC9X-Com_00031819)",S3
"Cam_4,_Flow_Direction_Control__A2991900028_(4MFC9X-Com_00031820)",S3
"Cam_5,_Flow_Direction_Control__A2991900029_(4MFC9X-Com_00031824)",S3
"Cam_6,_Flow_Direction_Control__A2991900031_(4MFC9X-Com_00031826)",S3
"Cam_7,_Flow_Direction_Control__A2991900040_(4MFC9X-Com_00037772)",S3
"Cam_8,_Flow_Direction_Control__A2991900043_(4MFC9X-Com_00045900)",S3
"Cam_9,_Flow_Direction_Control__A2991900070_(4MFC9X-Com_00045899)",S3
"Cam_10,_Flow_Direction_Control__A2991900071_(4MFC9X-Com_00045901)",S3
"Cam_11,_Flow_Direction_Control__A2991900072_(4MFC9X-Com_00045898)",S3
"Cam_12,_Flow_Direction_Control__A2991900075_(4MFC9X-Com_00112683)",S3
"Cam_Shaft,_Flow_Direction_Control__A2991900061_(4MFC9X-Com_00077722)",S3
"Connecting_Arm,_Flow_Direction_Control__A2991900033_(4MFC9X-Com_00014114)",S3
"Connecting_Arm_2,_Flow_Direction_Control__A2991900056_(4MFC9X-Com_00022837)",S3
"Motor,_Flow_Direction_Control__A2991200116_(4MFC9X-Com_00014115)",MS04
